2011-02-15T01:46:05 , 33,1,1,1,0,1,0,0, 2, 982201979,  75306842,51436,  0,  0,  0,         0,     10037,       940,        82,1,0,1,0,1,0,1,1,1,0,1,1,1,0,0,  4,  4, 1,203,162, 3.7, 1.2,0,0,0,1,0,0,1,144,114,120,104,54257,21488,21856,22256,21856,54785,"HAUS",   5.325,  -5.075,   14.55,    5.33,   14.55,  -13.95,       0,      71,       0,   0.979,   0.055,   0.085,     237,     276,     319,     318,     319,     316,     338,     316,    3.68,    1.21,    0
2011-02-15T01:47:05 , 33,1,1,1,0,1,0,0, 2, 982202039,  75366942,51327,  0,  0,  0,         0,     10037,      1034,        83,1,0,1,0,1,0,1,1,1,0,1,1,1,0,0,  4,  4, 2,194,162, 3.7, 1.2,0,0,0,1,0,0,1,144,114,120,104,54257,21488,21856,22256,21856,54785,"HAUS",   5.325,  -5.075,   14.55,    5.33,   14.48,  -13.95,       0,      72,       0,   0.979,   0.055,   0.082,     237,     276,     319,     319,     319,     316,     338,     315,    3.68,    1.22,    0
2011-02-15T01:48:05 , 33,1,1,1,0,1,0,0, 2, 982202099,  75427042,51218,  0,  0,  0,         0,     10037,      1128,        84,1,0,1,0,1,0,1,1,1,0,1,1,1,0,0,  4,  4, 3,214,162, 3.7, 1.2,0,0,0,1,0,0,1,144,114,120,104,54257,21488,21856,22256,21856,54785,"HAUS",   5.325,  -5.075,   14.55,    5.35,   14.55,  -13.95,       0,      72,       0,   0.966,   0.055,   0.085,     237,     276,     319,     319,     319,     316,     338,     315,    3.68,    1.22,    0
2011-02-15T01:49:05 , 33,1,1,1,0,1,0,0, 2, 982202159,  75487142,51108,  0,  0,  0,         0,     10037,      1222,        85,1,0,1,0,1,0,1,1,1,0,1,1,1,0,0,  4,  4, 4,193,162, 3.6, 1.2,0,0,0,1,0,0,1,144,114,120,104,54257,21488,21856,22256,21856,54785,"HAUS",   5.325,  -5.075,   14.55,    5.33,   14.55,  -13.95,       0,      72,       0,   0.979,   0.053,   0.085,     237,     276,     320,     319,     319,     316,     338,     316,    3.68,    1.22,    0
2011-02-15T01:50:05 , 33,1,1,1,0,1,0,0, 2, 982202219,  75547242,50999,  0,  0,  0,         0,     10037,      1316,        86,1,0,1,0,1,0,1,1,1,0,1,1,1,0,0,  4,  4, 5,186,162, 3.7, 1.2,0,0,0,1,0,0,1,144,114,120,104,54257,21488,21856,22256,21856,54785,"HAUS",   5.350,  -5.075,   14.55,    5.33,   14.55,  -13.95,       0,      72,       0,   0.960,   0.054,   0.085,     237,     276,     319,     318,     319,     316,     338,     315,    3.64,    1.21,    0
2011-02-15T01:51:05 , 33,1,1,1,0,1,0,0, 2, 982202279,  75607342,50890,  0,  0,  0,         0,     10037,      1410,        87,1,0,1,0,1,0,1,1,1,0,1,1,1,0,0,  4,  4, 6,  0,162, 3.7, 1.2,0,0,0,1,0,0,1,144,114,120,104,54257,21488,21856,22256,21856,54785,"HAUS",   5.350,  -5.075,   14.55,    5.33,   14.48,  -13.95,       0,      72,       0,   0.966,   0.053,   0.085,     237,     276,     319,     318,     319,     316,     338,     315,    3.68,    1.22,    0
2011-02-15T01:52:05 , 33,1,1,1,0,1,0,0, 2, 982202339,  75667442,50780,  0,  0,  0,         0,     10037,      1504,        88,1,0,1,0,1,0,1,1,1,0,1,1,1,0,0,  4,  4, 7, 72,162, 3.6, 1.2,0,0,0,1,0,0,1,144,114,120,104,54257,21488,21856,22256,21856,54785,"HAUS",   5.325,  -5.075,   14.55,    5.35,   14.55,  -13.95,       0,      72,       0,   0.973,   0.055,   0.084,     237,     276,     319,     319,     319,     316,     338,     315,    3.68,    1.22,    0
2011-02-15T01:53:05 , 33,1,1,1,0,1,0,0, 2, 982202399,  75727542,50671,  0,  0,  0,         0,     10037,      1598,        89,1,0,1,0,1,0,1,1,1,0,1,1,1,0,0,  4,  4, 8,  0,162, 3.6, 1.2,0,0,0,1,0,0,1,144,114,120,104,54257,21488,21856,22256,21856,54785,"HAUS",   5.325,  -5.075,   14.55,    5.33,   14.48,  -13.95,       0,      72,       0,   0.979,   0.054,   0.082,     237,     276,     319,     319,     319,     316,     338,     316,    3.64,    1.21,    0
2011-02-15T01:54:05 , 33,1,1,1,0,1,0,0, 2, 982202459,  75787642,50561,  0,  0,  0,         0,     10037,      1692,        90,1,0,1,0,1,0,1,1,1,0,1,1,1,0,0,  4,  4, 9,191,162, 3.6, 1.2,0,0,0,1,0,0,1,144,114,120,104,54257,21488,21856,22256,21856,54785,"HAUS",   5.350,  -5.075,   14.55,    5.33,   14.55,  -13.95,       0,      72,       0,   0.966,   0.053,   0.085,     237,     276,     319,     319,     319,     317,     338,     315,    3.68,    1.22,    0
2011-02-15T01:55:06 , 33,1,1,1,0,1,0,0, 2, 982202520,  75847742,50452,  0,  0,  0,         0,     10037,      1786,        91,1,0,1,0,1,0,1,1,1,0,1,1,1,0,0,  4,  4,10,117,162, 3.7, 1.2,0,0,0,1,0,0,1,144,114,120,104,54257,21488,21856,22256,21856,54785,"HAUS",   5.350,  -5.075,   14.55,    5.35,   14.48,  -14.03,       0,      72,       0,   0.973,   0.055,   0.082,     237,     276,     319,     318,     319,     316,     338,     315,    3.68,    1.22,    0
2011-02-15T01:56:06 , 33,1,1,1,0,1,0,0, 2, 982202580,  75907842,50343,  0,  0,  0,         0,     10037,      1880,        92,1,0,1,0,1,0,1,1,1,0,1,1,1,0,0,  4,  4,11,197,162, 3.6, 1.2,0,0,0,1,0,0,1,144,114,120,104,54257,21488,21856,22256,21856,54785,"HAUS",   5.350,  -5.075,   14.55,    5.35,   14.55,  -13.95,       0,      72,       0,   0.966,   0.053,   0.082,     237,     276,     319,     319,     319,     316,     338,     316,    3.68,    1.22,    0
2011-02-15T01:57:06 , 33,1,1,1,0,1,0,0, 2, 982202640,  75967942,50233,  0,  0,  0,         0,     10037,      1974,        93,1,0,1,0,1,0,1,1,1,0,1,1,1,0,0,  4,  4,12, 48,162, 3.7, 1.2,0,0,0,1,0,0,1,144,114,120,104,54257,21488,21856,22256,21856,54785,"HAUS",   5.350,  -5.075,   14.55,    5.35,   14.55,  -13.95,       0,      72,       0,   0.966,   0.055,   0.080,     238,     276,     319,     319,     319,     316,     338,     315,    3.64,    1.21,    0
2011-02-15T01:58:06 , 33,1,1,1,0,1,0,0, 2, 982202700,  76028042,50124,  0,  0,  0,         0,     10037,      2068,        94,1,0,1,0,1,0,1,1,1,0,1,1,1,0,0,  4,  4,13, 74,162, 3.7, 1.2,0,0,0,1,0,0,1,144,114,120,104,54257,21488,21856,22256,21856,54785,"HAUS",   5.325,  -5.075,   14.55,    5.33,   14.55,  -13.95,       0,      72,       0,   0.973,   0.055,   0.085,     237,     276,     319,     319,     319,     316,     338,     315,    3.64,    1.21,    0
2011-02-15T01:59:06 , 33,1,1,1,0,1,0,0, 2, 982202760,  76088142,50015,  0,  0,  0,         0,     10037,      2162,        95,1,0,1,0,1,0,1,1,1,0,1,1,1,0,0,  4,  4,14,118,162, 3.7, 1.2,0,0,0,1,0,0,1,144,114,120,104,54257,21488,21856,22256,21856,54785,"HAUS",   5.325,  -5.075,   14.55,    5.35,   14.55,  -13.95,       0,      71,       0,   0.973,   0.055,   0.085,     237,     276,     319,     319,     319,     316,     338,     315,    3.68,    1.22,    0
2011-02-15T02:00:06 , 33,1,1,1,0,1,0,0, 2, 982202820,  76148243,49905,  0,  0,  0,         0,     10037,      2256,        96,1,0,1,0,1,0,1,1,1,0,1,1,1,0,0,  4,  4,15,117,162, 3.7, 1.2,0,0,0,1,0,0,1,144,114,120,104,54257,21488,21856,22256,21856,54785,"HAUS",   5.325,  -5.075,   14.55,    5.35,   14.48,  -13.95,       0,      72,       0,   0.973,   0.050,   0.084,     237,     276,     319,     319,     319,     316,     338,     315,    3.68,    1.21,    0
2011-02-15T02:01:06 , 33,1,1,1,0,1,0,0, 2, 982202880,  76208343,49796,  0,  0,  0,         0,     10037,      2350,        97,1,0,1,0,1,0,1,1,1,0,1,1,1,0,0,  4,  4,16,118,162, 3.7, 1.2,0,0,0,1,0,0,1,144,114,120,104,54257,21488,21856,22256,21856,54785,"HAUS",   5.350,  -5.075,   14.55,    5.35,   14.55,  -13.95,       0,      72,       0,   0.973,   0.055,   0.084,     237,     276,     319,     318,     319,     316,     338,     315,    3.64,    1.21,    0
2011-02-15T02:02:06 , 33,1,1,1,0,1,0,0, 2, 982202940,  76268443,49686,  0,  0,  0,         0,     10037,      2444,        98,1,0,1,0,1,0,1,1,1,0,1,1,1,0,0,  4,  4,17,115,162, 3.6, 1.2,0,0,0,1,0,0,1,144,114,120,104,54257,21488,21856,22256,21856,54785,"HAUS",   5.325,  -5.075,   14.55,    5.33,   14.48,  -13.95,       0,      72,       0,   0.973,   0.054,   0.085,     237,     276,     319,     319,     319,     317,     338,     315,    3.68,    1.21,    0
2011-02-15T02:03:06 , 33,1,1,1,0,1,0,0, 2, 982203000,  76328543,49577,  0,  0,  0,         0,     10037,      2538,        99,1,0,1,0,1,0,1,1,1,0,1,1,1,0,0,  4,  4,18,136,162, 3.6, 1.2,0,0,0,1,0,0,1,144,114,120,104,54257,21488,21856,22256,21856,54785,"HAUS",   5.350,  -5.075,   14.55,    5.35,   14.55,  -13.95,       0,      72,       0,   0.979,   0.053,   0.085,     236,     276,     319,     319,     319,     316,     338,     315,    3.64,    1.22,    0
2011-02-15T02:04:06 , 33,1,1,1,0,1,0,0, 2, 982203060,  76388643,49468,  0,  0,  0,         0,     10037,      2632,       100,1,0,1,0,1,0,1,1,1,0,1,1,1,0,0,  4,  4,19,114,162, 3.7, 1.2,0,0,0,1,0,0,1,144,114,120,104,54257,21488,21856,22256,21856,54785,"HAUS",   5.350,  -5.075,   14.55,    5.35,   14.48,  -13.95,       0,      72,       0,   0.979,   0.053,   0.085,     236,     276,     319,     319,     319,     316,     338,     315,    3.68,    1.21,    0
2011-02-15T02:05:06 , 33,1,1,1,0,1,0,0, 2, 982203120,  76448743,49358,  0,  0,  0,         0,     10037,      2726,       101,1,0,1,0,1,0,1,1,1,0,1,1,1,0,0,  4,  4, 0,213,162, 3.6, 1.2,0,0,0,1,0,0,1,144,114,120,104,54257,21488,21856,22256,21856,54785,"HAUS",   5.325,  -5.075,   14.55,    5.33,   14.55,  -13.95,       0,      72,       0,   0.991,   0.054,   0.085,     237,     276,     319,     319,     319,     316,     338,     315,    3.68,    1.21,    0
2011-02-15T02:06:06 , 33,1,1,1,0,1,0,0, 2, 982203180,  76508843,49249,  0,  0,  0,         0,     10037,      2820,       102,1,0,1,0,1,0,1,1,1,0,1,1,1,0,0,  4,  4, 1,203,162, 3.6, 1.2,0,0,0,1,0,0,1,144,114,120,104,54257,21488,21856,22256,21856,54785,"HAUS",   5.325,  -5.075,   14.55,    5.35,   14.55,  -13.95,       0,      72,       0,   0.973,   0.053,   0.085,     237,     276,     319,     319,     319,     316,     338,     316,    3.64,    1.21,    0
2011-02-15T02:07:07 , 33,1,1,1,0,1,0,0, 2, 982203241,  76568943,49139,  0,  0,  0,         0,     10037,      2914,       103,1,0,1,0,1,0,1,1,1,0,1,1,1,0,0,  4,  4, 2,194,162, 3.7, 1.2,0,0,0,1,0,0,1,144,114,120,104,54257,21488,21856,22256,21856,54785,"HAUS",   5.325,  -5.075,   14.55,    5.35,   14.48,  -13.95,       0,      72,       0,   0.966,   0.053,   0.085,     237,     276,     320,     319,     319,     316,     338,     315,    3.64,    1.22,    0
2011-02-15T02:08:07 , 33,1,1,1,0,1,0,0, 2, 982203301,  76629045,49030,  0,  0,  0,         0,     10037,      3008,       104,1,0,1,0,1,0,1,1,1,0,1,1,1,0,0,  4,  4, 3,213,162, 3.6, 1.2,0,0,0,1,0,0,1,144,114,120,104,54257,21488,21856,22256,21856,54785,"HAUS",   5.350,  -5.075,   14.55,    5.33,   14.48,  -13.95,       0,      72,       0,   0.973,   0.050,   0.082,     237,     276,     319,     319,     319,     316,     338,     315,    3.64,    1.21,    0
2011-02-15T02:09:07 , 33,1,1,1,0,1,0,0, 2, 982203361,  76689145,48921,  0,  0,  0,         0,     10037,      3102,       105,1,0,1,0,1,0,1,1,1,0,1,1,1,0,0,  4,  4, 4,193,162, 3.7, 1.2,0,0,0,1,0,0,1,144,114,120,104,54257,21488,21856,22256,21856,54785,"HAUS",   5.325,  -5.075,   14.55,    5.35,   14.55,  -13.95,       0,      72,       0,   0.966,   0.055,   0.084,     237,     276,     319,     319,     319,     316,     338,     315,    3.64,    1.21,    0
2011-02-15T02:10:07 , 33,1,1,1,0,1,0,0, 2, 982203421,  76749245,48811,  0,  0,  0,         0,     10037,      3196,       106,1,0,1,0,1,0,1,1,1,0,1,1,1,0,0,  4,  4, 5,186,162, 3.7, 1.2,0,0,0,1,0,0,1,144,114,120,104,54257,21488,21856,22256,21856,54785,"HAUS",   5.350,  -5.075,   14.55,    5.35,   14.55,  -13.95,       0,      72,       0,   0.966,   0.050,   0.085,     237,     276,     319,     318,     319,     316,     338,     315,    3.64,    1.21,    0
2011-02-15T02:11:07 , 33,1,1,1,0,1,0,0, 2, 982203481,  76809345,48702,  0,  0,  0,         0,     10037,      3290,       107,1,0,1,0,1,0,1,1,1,0,1,1,1,0,0,  4,  4, 6,  0,162, 3.7, 1.2,0,0,0,1,0,0,1,144,114,120,104,54257,21488,21856,22256,21856,54785,"HAUS",   5.325,  -5.075,   14.55,    5.35,   14.55,  -13.95,       0,      72,       0,   0.973,   0.050,   0.085,     237,     276,     320,     318,     319,     316,     338,     315,    3.64,    1.21,    0
2011-02-15T02:12:07 , 33,1,1,1,0,1,0,0, 2, 982203541,  76869445,48593,  0,  0,  0,         0,     10037,      3384,       108,1,0,1,0,1,0,1,1,1,0,1,1,1,0,0,  4,  4, 7, 72,162, 3.7, 1.2,0,0,0,1,0,0,1,144,114,120,104,54257,21488,21856,22256,21856,54785,"HAUS",   5.325,  -5.075,   14.55,    5.35,   14.55,  -13.95,       0,      72,       0,   0.979,   0.050,   0.084,     238,     276,     319,     318,     319,     316,     338,     315,    3.64,    1.21,    0
2011-02-15T02:13:07 , 33,1,1,1,0,1,0,0, 2, 982203601,  76929545,48483,  0,  0,  0,         0,     10037,      3478,       109,1,0,1,0,1,0,1,1,1,0,1,1,1,0,0,  4,  4, 8,  0,162, 3.7, 1.2,0,0,0,1,0,0,1,144,114,120,104,54257,21488,21856,22256,21856,54785,"HAUS",   5.350,  -5.075,   14.55,    5.35,   14.48,  -13.95,       0,      72,       0,   0.973,   0.050,   0.085,     237,     276,     319,     318,     319,     316,     338,     315,    3.64,    1.21,    0
2011-02-15T02:14:07 , 33,1,1,1,0,1,0,0, 2, 982203661,  76989645,48374,  0,  0,  0,         0,     10037,      3572,       110,1,0,1,0,1,0,1,1,1,0,1,1,1,0,0,  4,  4, 9,191,162, 3.7, 1.2,0,0,0,1,0,0,1,144,114,120,104,54257,21488,21856,22256,21856,54785,"HAUS",   5.350,  -5.075,   14.55,    5.33,   14.55,  -13.95,       0,      72,       0,   0.973,   0.050,   0.085,     238,     276,     319,     319,     319,     317,     338,     315,    3.64,    1.21,    0
2011-02-15T02:15:07 , 33,1,1,1,0,1,0,0, 2, 982203721,  77049745,48264,  0,  0,  0,         0,     10037,      3666,       111,1,0,1,0,1,0,1,1,1,0,1,1,1,0,0,  4,  4,10,122,162, 3.7, 1.2,0,0,0,1,0,0,1,144,114,120,104,54257,21488,21856,22256,21856,54785,"HAUS",   5.325,  -5.075,   14.55,    5.35,   14.48,  -13.95,       0,      72,       0,   0.979,   0.052,   0.084,     237,     276,     320,     318,     319,     316,     338,     315,    3.68,    1.22,    0
2011-02-15T02:16:07 , 33,1,1,1,0,1,0,0, 2, 982203781,  77109845,48155,  0,  0,  0,         0,     10037,      3760,       112,1,0,1,0,1,0,1,1,1,0,1,1,1,0,0,  4,  4,11,191,162, 3.7, 1.2,0,0,0,1,0,0,1,144,114,120,104,54257,21488,21856,22256,21856,54785,"HAUS",   5.350,  -5.075,   14.55,    5.35,   14.48,  -13.95,       0,      72,       0,   0.966,   0.053,   0.083,     237,     276,     319,     318,     319,     316,     338,     315,    3.68,    1.21,    0
2011-02-15T02:17:07 , 33,1,1,1,0,1,0,0, 2, 982203841,  77169945,48046,  0,  0,  0,         0,     10037,      3854,       113,1,0,1,0,1,0,1,1,1,0,1,1,1,0,0,  4,  4,12, 48,162, 3.7, 1.2,0,0,0,1,0,0,1,144,114,120,104,54257,21488,21856,22256,21856,54785,"HAUS",   5.325,  -5.075,   14.55,    5.33,   14.48,  -14.03,       0,      72,       0,   0.973,   0.054,   0.085,     237,     276,     319,     319,     319,     316,     338,     315,    3.68,    1.22,    0
2011-02-15T02:18:07 , 33,1,1,1,0,1,0,0, 2, 982203901,  77230045,47936,  0,  0,  0,         0,     10037,      3948,       114,1,0,1,0,1,0,1,1,1,0,1,1,1,0,0,  4,  4,13, 74,162, 3.6, 1.2,0,0,0,1,0,0,1,144,114,120,104,54257,21488,21856,22256,21856,54785,"HAUS",   5.325,  -5.075,   14.55,    5.35,   14.48,  -13.95,       0,      72,       0,   0.973,   0.054,   0.082,     237,     276,     319,     319,     319,     316,     338,     315,    3.68,    1.21,    0
2011-02-15T02:19:08 , 33,1,1,1,0,1,0,0, 2, 982203962,  77290145,47827,  0,  0,  0,         0,     10037,      4042,       115,1,0,1,0,1,0,1,1,1,0,1,1,1,0,0,  4,  4,14,118,162, 3.6, 1.2,0,0,0,1,0,0,1,144,114,120,104,54257,21488,21856,22256,21856,54785,"HAUS",   5.350,  -5.075,   14.55,    5.35,   14.48,  -13.95,       0,      72,       0,   0.973,   0.055,   0.083,     237,     276,     319,     319,     319,     316,     338,     315,    3.64,    1.21,    0
2011-02-15T02:20:08 , 33,1,1,1,0,1,0,0, 2, 982204022,  77350245,47717,  0,  0,  0,         0,     10037,      4136,       116,1,0,1,0,1,0,1,1,1,0,1,1,1,0,0,  4,  4,15,117,162, 3.6, 1.2,0,0,0,1,0,0,1,144,114,120,104,54257,21488,21856,22256,21856,54785,"HAUS",   5.325,  -5.075,   14.55,    5.35,   14.55,  -13.95,       0,      72,       0,   0.979,   0.053,   0.084,     237,     276,     319,     318,     319,     316,     338,     315,    3.68,    1.22,    0
2011-02-15T02:21:08 , 33,1,1,1,0,1,0,0, 2, 982204082,  77410345,47608,  0,  0,  0,         0,     10037,      4230,       117,1,0,1,0,1,0,1,1,1,0,1,1,1,0,0,  4,  4,16,118,162, 3.6, 1.2,0,0,0,1,0,0,1,144,114,120,104,54257,21488,21856,22256,21856,54785,"HAUS",   5.325,  -5.075,   14.55,    5.33,   14.55,  -13.95,       0,      72,       0,   0.973,   0.054,   0.084,     236,     276,     319,     318,     319,     316,     338,     315,    3.68,    1.22,    0
2011-02-15T02:22:08 , 33,1,1,1,0,1,0,0, 2, 982204142,  77470446,47499,  0,  0,  0,         0,     10037,      4324,       118,1,0,1,0,1,0,1,1,1,0,1,1,1,0,0,  4,  4,17,115,162, 3.6, 1.2,0,0,0,1,0,0,1,144,114,120,104,54257,21488,21856,22256,21856,54785,"HAUS",   5.325,  -5.075,   14.55,    5.35,   14.55,  -13.95,       0,      72,       0,   0.979,   0.055,   0.085,     237,     276,     319,     319,     319,     317,     338,     315,    3.64,    1.21,    0
2011-02-15T02:23:08 , 33,1,1,1,0,1,0,0, 2, 982204202,  77530546,47389,  0,  0,  0,         0,     10037,      4418,       119,1,0,1,0,1,0,1,1,1,0,1,1,1,0,0,  4,  4,18,136,162, 3.7, 1.2,0,0,0,1,0,0,1,144,114,120,104,54257,21488,21856,22256,21856,54785,"HAUS",   5.325,  -5.075,   14.55,    5.33,   14.55,  -13.95,       0,      72,       0,   0.973,   0.050,   0.082,     236,     276,     319,     318,     319,     316,     338,     315,    3.64,    1.21,    0
2011-02-15T02:24:08 , 33,1,1,1,0,1,0,0, 2, 982204262,  77590646,47280,  0,  0,  0,         0,     10037,      4512,       120,1,0,1,0,1,0,1,1,1,0,1,1,1,0,0,  4,  4,19,114,162, 3.6, 1.2,0,0,0,1,0,0,1,144,114,120,104,54257,21488,21856,22256,21856,54785,"HAUS",   5.350,  -5.075,   14.55,    5.33,   14.55,  -13.95,       0,      72,       0,   0.966,   0.053,   0.082,     236,     276,     319,     319,     319,     316,     338,     316,    3.64,    1.21,    0
2011-02-15T02:25:08 , 33,1,1,1,0,1,0,0, 2, 982204322,  77650746,47171,  0,  0,  0,         0,     10037,      4606,       121,1,0,1,0,1,0,1,1,1,0,1,1,1,0,0,  4,  4, 0,213,162, 3.6, 1.2,0,0,0,1,0,0,1,144,114,120,104,54257,21488,21856,22256,21856,54785,"HAUS",   5.350,  -5.075,   14.55,    5.35,   14.55,  -13.95,       0,      72,       0,   0.973,   0.053,   0.085,     237,     276,     319,     319,     319,     316,     338,     316,    3.64,    1.21,    0
