1980-01-01T00:00:00 , 30,0,0,1,0,1,0,0, 2,         0,       300,65535,255,  0,  0,         0,     10033,         0,         3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,  4,  4, 2,194,  0, 3.7, 1.2,0,0,0,0,0,0,0,144,114,128,104,65535,65535,65535,65535,65535,65535,  -96463900,          2, 1213615947,          0,          0,          1,          1,          1,          1,          1,          4,          4,        104,        128,        114,        144,        110,        120,        110,        130,          1,          1,          1,          1,          1,         60,          8,        110,        120,        110,        130,        110,        120,        110,        130,          1,        162,          2,          8,        193,   14400000,          1,         15,          0,          0,      65535,      33860,      33095,      33041,      32986,      32931,      32877,      32822,      32768,      32713,      32658,      32604,      32549,      32495,      32440,      31676,         -1,      65316,        218,        218,          3,         -3,          0,          0,          0,          0,       2000,       2000, 2147483647,        200,          0,          3,          3,        200,          4,      10033,     -10033,          4,   -0.12941,    0.22414,    0.83652,    0.48296,   -0.48296,    0.83652,   -0.22414,   -0.12941,         32,         16,      33314,      32495,   16777215,         -1,  811879617,         -1,   17129472,         -1,-2080299774,         -1,   18878464,         -1,   42779648,         -1,   34095392,         -1,  153223168,         -1,  137010387,         -1,  268964868,         -1,  135018515,         -5,      14482,         -1,  327222306,         -1, 1090521386,         -1,   13640208,      -4097,    8585993,         -1,    1558189,         -1,  134221824,         -1, 1073742088,         -1,   34144292,         -1,  302322832,         -1,  268435465,         -1,    4263248,         -1,  958424064,         -1,  128672308,         -1,  369958932,         -1,   17043528,         -1,   38864336,         -1,   12748322,         -1, 1880297496,         -1, 1073873089,         -1,   17633557,         -1,   84318592,         -1,    2634025,         -1,-1002134580,         -1, 1895837762,         -1, 1667670952,         -1, 1688355344,         -1,  304530052,         -1,  538509828,         -1,-1980007816,         -1,  134283288,         -1,  290537472,         -1,  470295192,         -1,    2163099,         -1,  185217544,         -1,-2079834608,         -1,   75506180
2005-11-03T18:00:37 , 30,0,0,1,0,1,0,0, 2, 815508417,      4119,65535,255,  0,  0,         0,     10045,         0,         3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,  4,  4, 2,195,  0, 0.0, 0.0,0,0,0,0,0,0,0,144,114,128,104,21004,21004,21004,21004,21004,21004,  -77871663,          2, 1213615947,          0,          0,          1,          1,          1,          1,          1,          4,          4,        104,        128,        114,        144,        110,        120,        110,        130,          1,          1,          1,          1,          1,         60,          8,        110,        120,        110,        130,        110,        120,        110,        130,          1,        162,          2,          8,        193,   14400000,          1,         15,          0,          0,      65535,      33860,      33095,      33041,      32986,      32931,      32877,      32822,      32768,      32713,      32658,      32604,      32549,      32495,      32440,      31676,         -1,      65316,        218,        218,          4,         -4,          0,          0,          0,          0,       2000,       2000, 2147483647,        200,          1,          3,          3,        200,          4,      10045,     -10045,          4,   -0.12941,    0.22414,    0.83652,    0.48296,   -0.48296,    0.83652,   -0.22414,   -0.12941,         32,         16,      33314,      32495,   16777215,         -1,  830471853,         -1,   17129472,         -1,-2080299774,         -1,   18878464,         -1,   42779648,         -1,   34095392,         -1,  153223168,         -1,  137010387,         -1,  268964868,         -1,  135018515,         -5,      14482,         -1,  327222306,         -1, 1090521386,         -1,   13640208,      -4097,    8585993,         -1,    1558189,         -1,  134221824,         -1, 1073742088,         -1,   34144292,         -1,  302322832,         -1,  268435465,         -1,    4263248,         -1,  958424064,         -1,  128672308,         -1,  369958932,         -1,   17043528,         -1,   38864336,         -1,   12748322,         -1, 1880297496,         -1, 1073873089,         -1,   17633557,         -1,   84318592,         -1,    2634025,         -1,-1002134580,         -1, 1895837762,         -1, 1667670952,         -1, 1688355344,         -1,  304530052,         -1,  538509828,         -1,-1980007816,         -1,  134283288,         -1,  290537472,         -1,  470295192,         -1,    2163099,         -1,  185217544,         -1,-2079834608,         -1,   75506180
2007-11-20T21:17:50 , 30,1,0,1,0,1,0,0, 2, 880061126,      8561,65535,255,  0,  0,         0,         0,         0,         3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,  8, 60, 2,195,  0, 0.0, 0.0,0,0,0,0,0,0,0,130,110,120,110,21004,21004,21004,21004,21004,21004,-1292984757,          2, 1213615947,          0,          0,          1,          1,          1,          1,          1,         60,          8,        110,        120,        110,        130,        110,        120,        110,        130,          1,          1,          1,          1,          1,         60,          8,        110,        120,        110,        130,        110,        120,        110,        130,          1,          0,          2,          8,        193,     600000,          1,         15,          0,          0,      65535,      33860,      33095,      33041,      32986,      32931,      32877,      32822,      32768,      32713,      32658,      32604,      32549,      32495,      32440,      31676,         -1,      65316,        218,        218,          1,         -1,          0,          0,          0,          0,       2000,       2000, 2147483647,        200,          0,          3,          3,        200,          4,          0,          0,          4,   -0.12941,    0.22414,    0.83652,    0.48296,   -0.48296,    0.83652,   -0.22414,   -0.12941,         32,         16,      33314,      32495,     259200,         -1, 2147483647,         -1,   19230720,         -1,-2075804414,         -1, 1629491200,         -1,   59690240,         -1,   34361632,         -1,  153231408,         -1,  137010387,         -1,  289936390,         -1,-2008139757,         -5,    1063826,         -1,  394339362,         -1, 1091045674,         -1,   32907792,      -4097,   43451145,         -1,   14141101,         -1,  209761373,     -65537, 1074340104,         -1,   34162726,         -1,  302462160,    -262145,  272891929,         -1,   81866065,         -1,  731964420,         -1,  262890108,         -1,  378347572,         -1,   18143816,   -4194305,   38866386,    -262145,   14845490,         -1, 1880821785,         -1,-1073610551,         -1,   59708741,         -1,  117939584,         -1,    4094761,         -1, -193678388,         -1, 1897410626,         -1, 1667670952,         -1, -458014192,         -1,  312920724,         -1,-1575149052,         -1,-1980007560,         -1, 1208560152,         -1,  290799616,   -2097153,  219102975,         -1,   44106139,        -65,-1625673207,         -1,-2071445872,         -1,    8921621
2007-11-20T21:27:12 , 30,1,0,1,0,1,0,0, 2, 880061688,    570742,65535,  0,  0,  0,         0,     10025,         0,        57,1,0,1,0,1,0,1,1,1,0,1,1,1,0,0,  4,  4,16,104,162, 3.7, 1.2,0,0,0,1,0,0,1,144,114,128,104,54305,54305,54337,54337,54257,21488, 2002141737,          2, 1213615947,          0,          0,          1,          1,          1,          1,          1,          4,          4,        104,        128,        114,        144,        110,        120,        110,        130,          1,          1,          1,          1,          1,         60,          8,        110,        120,        110,        130,        110,        120,        110,        130,          1,        162,          2,          8,        193,       5000,          1,         15,          0,          0,      65535,      33860,      33095,      33041,      32986,      32931,      32877,      32822,      32768,      32713,      32658,      32604,      32549,      32495,      32440,      31676,         -1,      65316,        218,        218,          1,         -1,          0,          0,          0,          0,       2000,       2000, 2147483647,        200,          1,          3,          3,        200,          4,      10025,     -10025,          4,   -0.12941,    0.22414,    0.83652,    0.48296,   -0.48296,    0.83652,   -0.22414,   -0.12941,         32,         16,      33314,      32495,  134217727,          1, 1014279193,         -1,   19230720,         -1,-2075804414,         -1, 1629491200,         -1,   59690240,         -1,   34361632,         -1,  153231408,         -1,  137010387,         -1,  289936390,         -1,-2008139757,         -5,    1063826,         -1,  394339362,         -1, 1091045674,         -1,   32907792,      -4097,   43451145,         -1,   14141101,         -1,  209761373,     -65537, 1074340104,         -1,   34162726,         -1,  302462160,    -262145,  272891929,         -1,   81866065,         -1,  731964420,         -1,  262890108,         -1,  378347572,         -1,   18143816,   -4194305,   38866386,    -262145,   14845490,         -1, 1880821785,         -1,-1073610551,         -1,   59708741,         -1,  117939584,         -1,    4094761,         -1, -193678388,         -1, 1897410626,         -1, 1667670952,         -1, -458014192,         -1,  312920724,         -1,-1575149052,         -1,-1980007560,         -1, 1208560152,         -1,  290799616,   -2097153,  219102975,         -1,   44106139,        -65,-1625673207,         -1,-2071445872,         -1,    8921621
2007-12-11T18:00:40 , 30,0,0,1,0,1,0,0, 2, 881863698,      3992,65535,255,  0,  0,         0,     10049,         0,         3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,  4,  4, 2,194,  0, 0.0, 0.0,0,0,0,0,0,0,0,144,114,128,104,21004,21004,21004,21004,21004,21004, 2016536735,          2, 1213615947,          0,          0,          1,          1,          1,          1,          1,          4,          4,        104,        128,        114,        144,        110,        120,        110,        130,          1,          1,          1,          1,          1,         60,          8,        110,        120,        110,        130,        110,        120,        110,        130,          1,        162,          2,          8,        193,   14400000,          1,         15,          0,          0,      65535,      33860,      33095,      33041,      32986,      32931,      32877,      32822,      32768,      32713,      32658,      32604,      32549,      32495,      32440,      31676,         -1,      65316,        218,        218,          2,         -2,          0,          0,          0,          0,       2000,       2000, 2147483647,        200,          1,          3,          3,        200,          4,      10049,     -10049,          4,   -0.12941,    0.22414,    0.83652,    0.48296,   -0.48296,    0.83652,   -0.22414,   -0.12941,         32,         16,      33314,      32495,  134217727,         -1, 1014279193,         -1,   19230720,         -1,-2075804414,         -1, 1629491200,         -1,   59690240,         -1,   34361632,         -1,  153231408,         -1,  137010387,         -1,  289936390,         -1,-2008139757,         -5,    1063826,         -1,  394339362,         -1, 1091045674,         -1,   32907792,      -4097,   43451145,         -1,   14141101,         -1,  209761373,     -65537, 1074340104,         -1,   34162726,         -1,  302462160,    -262145,  272891929,         -1,   81866065,         -1,  731964420,         -1,  262890108,         -1,  378347572,         -1,   18143816,   -4194305,   38866386,    -262145,   14845490,         -1, 1880821785,         -1,-1073610551,         -1,   59708741,         -1,  117939584,         -1,    4094761,         -1, -193678388,         -1, 1897410626,         -1, 1667670952,         -1, -458014192,         -1,  312920724,         -1,-1575149052,         -1,-1980007560,         -1, 1208560152,         -1,  290799616,   -2097153,  219102975,         -1,   44106139,        -65,-1625673207,         -1,-2071445872,         -1,    8921621
1980-01-01T00:00:00 , 30,0,0,1,0,1,0,0, 2,         0,       300,65535,255,  0,  0,         0,     10057,         0,         3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,  4,  4, 2,194,  0, 3.7, 1.2,0,0,0,0,0,0,0,144,114,128,104,65535,65535,65535,65535,65535,65535, 1884121274,          2, 1213615947,          0,          0,          1,          1,          1,          1,          1,          4,          4,        104,        128,        114,        144,        110,        120,        110,        130,          1,          1,          1,          1,          1,         60,          8,        110,        120,        110,        130,        110,        120,        110,        130,          1,        162,          2,          8,        193,   14400000,          1,         15,          0,          0,      65535,      33860,      33095,      33041,      32986,      32931,      32877,      32822,      32768,      32713,      32658,      32604,      32549,      32495,      32440,      31676,         -1,      65316,        218,        218,          3,         -3,          0,          0,          0,          0,       2000,       2000, 2147483647,        200,          0,          3,          3,        200,          4,      10057,     -10057,          4,   -0.12941,    0.22414,    0.83652,    0.48296,   -0.48296,    0.83652,   -0.22414,   -0.12941,         32,         16,      33314,      32495,  134217727,         -1,  881863733,         -1,   19230720,         -1,-2075804414,         -1, 1629491200,         -1,   59690240,         -1,   34361632,         -1,  153231408,         -1,  137010387,         -1,  289936390,         -1,-2008139757,         -5,    1063826,         -1,  394339362,         -1, 1091045674,         -1,   32907792,      -4097,   43451145,         -1,   14141101,         -1,  209761373,     -65537, 1074340104,         -1,   34162726,         -1,  302462160,    -262145,  272891929,         -1,   81866065,         -1,  731964420,         -1,  262890108,         -1,  378347572,         -1,   18143816,   -4194305,   38866386,    -262145,   14845490,         -1, 1880821785,         -1,-1073610551,         -1,   59708741,         -1,  117939584,         -1,    4094761,         -1, -193678388,         -1, 1897410626,         -1, 1667670952,         -1, -458014192,         -1,  312920724,         -1,-1575149052,         -1,-1980007560,         -1, 1208560152,         -1,  290799616,   -2097153,  219102975,         -1,   44106139,        -65,-1625673207,         -1,-2071445872,         -1,    8921621
2008-01-22T18:00:45 , 30,0,0,1,0,1,0,0, 2, 885492508,     11481,65535,255,  0,  0,         0,     10065,         0,         3,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,  4,  4, 2,194,162, 3.1, 1.2,0,0,0,0,1,0,0,144,114,128,104,21004,21004,21004,21004,21004,21004, 1887750052,          2, 1213615947,          0,          0,          1,          1,          1,          1,          1,          4,          4,        104,        128,        114,        144,        110,        120,        110,        130,          1,          1,          1,          1,          1,         60,          8,        110,        120,        110,        130,        110,        120,        110,        130,          1,        162,          2,          8,        193,   14400000,          1,         15,          0,          0,      65535,      33860,      33095,      33041,      32986,      32931,      32877,      32822,      32768,      32713,      32658,      32604,      32549,      32495,      32440,      31676,         -1,      65316,        218,        218,          4,         -4,          0,          0,          0,          0,       2000,       2000, 2147483647,        200,          0,          3,          3,        200,          4,      10065,     -10065,          4,   -0.12941,    0.22414,    0.83652,    0.48296,   -0.48296,    0.83652,   -0.22414,   -0.12941,         32,         16,      33314,      32495,  134217727,         -1,  885492511,         -1,   19230720,         -1,-2075804414,         -1, 1629491200,         -1,   59690240,         -1,   34361632,         -1,  153231408,         -1,  137010387,         -1,  289936390,         -1,-2008139757,         -5,    1063826,         -1,  394339362,         -1, 1091045674,         -1,   32907792,      -4097,   43451145,         -1,   14141101,         -1,  209761373,     -65537, 1074340104,         -1,   34162726,         -1,  302462160,    -262145,  272891929,         -1,   81866065,         -1,  731964420,         -1,  262890108,         -1,  378347572,         -1,   18143816,   -4194305,   38866386,    -262145,   14845490,         -1, 1880821785,         -1,-1073610551,         -1,   59708741,         -1,  117939584,         -1,    4094761,         -1, -193678388,         -1, 1897410626,         -1, 1667670952,         -1, -458014192,         -1,  312920724,         -1,-1575149052,         -1,-1980007560,         -1, 1208560152,         -1,  290799616,   -2097153,  219102975,         -1,   44106139,        -65,-1625673207,         -1,-2071445872,         -1,    8921621
2008-01-30T20:26:28 , 30,0,0,1,0,1,0,0, 2, 886192451,     15365,65535,255,  0,  0,         0,     10073,         0,         3,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,  4,  4, 2,194,162, 3.1, 1.2,0,0,0,0,1,0,0,144,114,128,104,21004,21004,21004,21004,21004,21004, 1888450002,          2, 1213615947,          0,          0,          1,          1,          1,          1,          1,          4,          4,        104,        128,        114,        144,        110,        120,        110,        130,          1,          1,          1,          1,          1,         60,          8,        110,        120,        110,        130,        110,        120,        110,        130,          1,        162,          2,          8,        193,   14400000,          1,         15,          0,          0,      65535,      33860,      33095,      33041,      32986,      32931,      32877,      32822,      32768,      32713,      32658,      32604,      32549,      32495,      32440,      31676,         -1,      65316,        218,        218,          5,         -5,          0,          0,          0,          0,       2000,       2000, 2147483647,        200,          0,          3,          3,        200,          4,      10073,     -10073,          4,   -0.12941,    0.22414,    0.83652,    0.48296,   -0.48296,    0.83652,   -0.22414,   -0.12941,         32,         16,      33314,      32495,  134217727,         -1,  886192461,         -1,   19230720,         -1,-2075804414,         -1, 1629491200,         -1,   59690240,         -1,   34361632,         -1,  153231408,         -1,  137010387,         -1,  289936390,         -1,-2008139757,         -5,    1063826,         -1,  394339362,         -1, 1091045674,         -1,   32907792,      -4097,   43451145,         -1,   14141101,         -1,  209761373,     -65537, 1074340104,         -1,   34162726,         -1,  302462160,    -262145,  272891929,         -1,   81866065,         -1,  731964420,         -1,  262890108,         -1,  378347572,         -1,   18143816,   -4194305,   38866386,    -262145,   14845490,         -1, 1880821785,         -1,-1073610551,         -1,   59708741,         -1,  117939584,         -1,    4094761,         -1, -193678388,         -1, 1897410626,         -1, 1667670952,         -1, -458014192,         -1,  312920724,         -1,-1575149052,         -1,-1980007560,         -1, 1208560152,         -1,  290799616,   -2097153,  219102975,         -1,   44106139,        -65,-1625673207,         -1,-2071445872,         -1,    8921621
2008-01-30T20:35:51 , 30,0,0,1,0,1,0,0, 2, 886193014,    569943,65535,  0,  0,  0,         0,     20098,         0,        56,1,0,1,0,1,0,1,1,1,0,1,1,1,0,0,  4,  4,15,100,162, 3.7, 1.2,0,0,0,1,0,0,1,144,114,128,104,54305,54305,54337,54337,54257,21488, 2008273063,          2, 1213615947,          0,          0,          1,          1,          1,          1,          1,          4,          4,        104,        128,        114,        144,        110,        120,        110,        130,          1,          1,          1,          1,          1,         60,          8,        110,        120,        110,        130,        110,        120,        110,        130,          1,        162,          2,          8,        193,       5000,          1,         15,          0,          0,      65535,      33860,      33095,      33041,      32986,      32931,      32877,      32822,      32768,      32713,      32658,      32604,      32549,      32495,      32440,      31676,         -1,      65316,        218,        218,          5,         -5,          0,          0,          0,          0,       2000,       2000, 2147483647,        200,          1,          3,          3,        200,          4,      20098,     -20098,          4,   -0.12941,    0.22414,    0.83652,    0.48296,   -0.48296,    0.83652,   -0.22414,   -0.12941,         32,         16,      33314,      32495,  134217727,          1, 1020410519,         -1,   19230720,         -1,-2075804414,         -1, 1629491200,         -1,   59690240,         -1,   34361632,         -1,  153231408,         -1,  137010387,         -1,  289936390,         -1,-2008139757,         -5,    1063826,         -1,  394339362,         -1, 1091045674,         -1,   32907792,      -4097,   43451145,         -1,   14141101,         -1,  209761373,     -65537, 1074340104,         -1,   34162726,         -1,  302462160,    -262145,  272891929,         -1,   81866065,         -1,  731964420,         -1,  262890108,         -1,  378347572,         -1,   18143816,   -4194305,   38866386,    -262145,   14845490,         -1, 1880821785,         -1,-1073610551,         -1,   59708741,         -1,  117939584,         -1,    4094761,         -1, -193678388,         -1, 1897410626,         -1, 1667670952,         -1, -458014192,         -1,  312920724,         -1,-1575149052,         -1,-1980007560,         -1, 1208560152,         -1,  290799616,   -2097153,  219102975,         -1,   44106139,        -65,-1625673207,         -1,-2071445872,         -1,    8921621
1980-01-01T00:00:00 , 30,0,0,1,0,1,0,0, 2,         0,       300,65535,255,  0,  0,         0,     20114,         0,         3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,  4,  4, 2,194,  0, 3.7, 1.2,0,0,0,0,0,0,0,144,114,128,104,65535,65535,65535,65535,65535,65535, 2022668061,          2, 1213615947,          0,          0,          1,          1,          1,          1,          1,          4,          4,        104,        128,        114,        144,        110,        120,        110,        130,          1,          1,          1,          1,          1,         60,          8,        110,        120,        110,        130,        110,        120,        110,        130,          1,        162,          2,          8,        193,   14400000,          1,         15,          0,          0,      65535,      33860,      33095,      33041,      32986,      32931,      32877,      32822,      32768,      32713,      32658,      32604,      32549,      32495,      32440,      31676,         -1,      65316,        218,        218,          6,         -6,          0,          0,          0,          0,       2000,       2000, 2147483647,        200,          1,          3,          3,        200,          4,      20114,     -20114,          4,   -0.12941,    0.22414,    0.83652,    0.48296,   -0.48296,    0.83652,   -0.22414,   -0.12941,         32,         16,      33314,      32495,  134217727,         -1, 1020410519,         -1,   19230720,         -1,-2075804414,         -1, 1629491200,         -1,   59690240,         -1,   34361632,         -1,  153231408,         -1,  137010387,         -1,  289936390,         -1,-2008139757,         -5,    1063826,         -1,  394339362,         -1, 1091045674,         -1,   32907792,      -4097,   43451145,         -1,   14141101,         -1,  209761373,     -65537, 1074340104,         -1,   34162726,         -1,  302462160,    -262145,  272891929,         -1,   81866065,         -1,  731964420,         -1,  262890108,         -1,  378347572,         -1,   18143816,   -4194305,   38866386,    -262145,   14845490,         -1, 1880821785,         -1,-1073610551,         -1,   59708741,         -1,  117939584,         -1,    4094761,         -1, -193678388,         -1, 1897410626,         -1, 1667670952,         -1, -458014192,         -1,  312920724,         -1,-1575149052,         -1,-1980007560,         -1, 1208560152,         -1,  290799616,   -2097153,  219102975,         -1,   44106139,        -65,-1625673207,         -1,-2071445872,         -1,    8921621
1980-01-01T00:00:00 , 30,0,0,1,0,1,0,0, 2,         0,       300,65535,255,  0,  0,         0,     20138,         0,         3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,  4,  4, 2,194,  0, 3.7, 1.2,0,0,0,0,0,0,0,144,114,128,104,65535,65535,65535,65535,65535,65535, 2024473644,          2, 1213615947,          0,          0,          1,          1,          1,          1,          1,          4,          4,        104,        128,        114,        144,        110,        120,        110,        130,          1,          1,          1,          1,          1,         60,          8,        110,        120,        110,        130,        110,        120,        110,        130,          1,        162,          2,          8,        193,   14400000,          1,         15,          0,          0,      65535,      33860,      33095,      33041,      32986,      32931,      32877,      32822,      32768,      32713,      32658,      32604,      32549,      32495,      32440,      31676,         -1,      65316,        218,        218,          7,         -7,          0,          0,          0,          0,       2000,       2000, 2147483647,        200,          1,          3,          3,        200,          4,      20138,     -20138,          4,   -0.12941,    0.22414,    0.83652,    0.48296,   -0.48296,    0.83652,   -0.22414,   -0.12941,         32,         16,      33314,      32495,  134217727,         -1, 1022216102,         -1,   19230720,         -1,-2075804414,         -1, 1629491200,         -1,   59690240,         -1,   34361632,         -1,  153231408,         -1,  137010387,         -1,  289936390,         -1,-2008139757,         -5,    1063826,         -1,  394339362,         -1, 1091045674,         -1,   32907792,      -4097,   43451145,         -1,   14141101,         -1,  209761373,     -65537, 1074340104,         -1,   34162726,         -1,  302462160,    -262145,  272891929,         -1,   81866065,         -1,  731964420,         -1,  262890108,         -1,  378347572,         -1,   18143816,   -4194305,   38866386,    -262145,   14845490,         -1, 1880821785,         -1,-1073610551,         -1,   59708741,         -1,  117939584,         -1,    4094761,         -1, -193678388,         -1, 1897410626,         -1, 1667670952,         -1, -458014192,         -1,  312920724,         -1,-1575149052,         -1,-1980007560,         -1, 1208560152,         -1,  290799616,   -2097153,  219102975,         -1,   44106139,        -65,-1625673207,         -1,-2071445872,         -1,    8921621
1980-01-01T00:00:00 , 30,0,0,1,0,1,0,0, 2,         0,       300,65535,255,  0,  0,         0,     20162,         0,         3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,  4,  4, 2,194,  0, 3.7, 1.2,0,0,0,0,0,0,0,144,114,128,104,65535,65535,65535,65535,65535,65535, 2026288045,          2, 1213615947,          0,          0,          1,          1,          1,          1,          1,          4,          4,        104,        128,        114,        144,        110,        120,        110,        130,          1,          1,          1,          1,          1,         60,          8,        110,        120,        110,        130,        110,        120,        110,        130,          1,        162,          2,          8,        193,   14400000,          1,         15,          0,          0,      65535,      33860,      33095,      33041,      32986,      32931,      32877,      32822,      32768,      32713,      32658,      32604,      32549,      32495,      32440,      31676,         -1,      65316,        218,        218,          8,         -8,          0,          0,          0,          0,       2000,       2000, 2147483647,        200,          1,          3,          3,        200,          4,      20162,     -20162,          4,   -0.12941,    0.22414,    0.83652,    0.48296,   -0.48296,    0.83652,   -0.22414,   -0.12941,         32,         16,      33314,      32495,  134217727,         -1, 1024030503,         -1,   19230720,         -1,-2075804414,         -1, 1629491200,         -1,   59690240,         -1,   34361632,         -1,  153231408,         -1,  137010387,         -1,  289936390,         -1,-2008139757,         -5,    1063826,         -1,  394339362,         -1, 1091045674,         -1,   32907792,      -4097,   43451145,         -1,   14141101,         -1,  209761373,     -65537, 1074340104,         -1,   34162726,         -1,  302462160,    -262145,  272891929,         -1,   81866065,         -1,  731964420,         -1,  262890108,         -1,  378347572,         -1,   18143816,   -4194305,   38866386,    -262145,   14845490,         -1, 1880821785,         -1,-1073610551,         -1,   59708741,         -1,  117939584,         -1,    4094761,         -1, -193678388,         -1, 1897410626,         -1, 1667670952,         -1, -458014192,         -1,  312920724,         -1,-1575149052,         -1,-1980007560,         -1, 1208560152,         -1,  290799616,   -2097153,  219102975,         -1,   44106139,        -65,-1625673207,         -1,-2071445872,         -1,    8921621
2008-04-23T18:00:40 , 30,0,0,1,0,1,0,0, 2, 893441313,      3836,65535,255,  0,  0,         0,     20194,         0,         3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,  4,  4, 2,195,  0, 0.0, 0.0,0,0,0,0,0,0,0,144,114,128,104,21004,21004,21004,21004,21004,21004, 2028102451,          2, 1213615947,          0,          0,          1,          1,          1,          1,          1,          4,          4,        104,        128,        114,        144,        110,        120,        110,        130,          1,          1,          1,          1,          1,         60,          8,        110,        120,        110,        130,        110,        120,        110,        130,          1,        162,          2,          8,        193,   14400000,          1,         15,          0,          0,      65535,      33860,      33095,      33041,      32986,      32931,      32877,      32822,      32768,      32713,      32658,      32604,      32549,      32495,      32440,      31676,         -1,      65316,        218,        218,          9,         -9,          0,          0,          0,          0,       2000,       2000, 2147483647,        200,          1,          3,          3,        200,          4,      20194,     -20194,          4,   -0.12941,    0.22414,    0.83652,    0.48296,   -0.48296,    0.83652,   -0.22414,   -0.12941,         32,         16,      33314,      32495,  134217727,         -1, 1025844909,         -1,   19230720,         -1,-2075804414,         -1, 1629491200,         -1,   59690240,         -1,   34361632,         -1,  153231408,         -1,  137010387,         -1,  289936390,         -1,-2008139757,         -5,    1063826,         -1,  394339362,         -1, 1091045674,         -1,   32907792,      -4097,   43451145,         -1,   14141101,         -1,  209761373,     -65537, 1074340104,         -1,   34162726,         -1,  302462160,    -262145,  272891929,         -1,   81866065,         -1,  731964420,         -1,  262890108,         -1,  378347572,         -1,   18143816,   -4194305,   38866386,    -262145,   14845490,         -1, 1880821785,         -1,-1073610551,         -1,   59708741,         -1,  117939584,         -1,    4094761,         -1, -193678388,         -1, 1897410626,         -1, 1667670952,         -1, -458014192,         -1,  312920724,         -1,-1575149052,         -1,-1980007560,         -1, 1208560152,         -1,  290799616,   -2097153,  219102975,         -1,   44106139,        -65,-1625673207,         -1,-2071445872,         -1,    8921621
1980-01-01T00:00:00 , 30,0,0,1,0,1,0,0, 2,         0,       300,65535,255,  0,  0,         0,     20226,         0,         3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,  4,  4, 2,194,  0, 3.7, 1.2,0,0,0,0,0,0,0,144,114,128,104,65535,65535,65535,65535,65535,65535, 2029916853,          2, 1213615947,          0,          0,          1,          1,          1,          1,          1,          4,          4,        104,        128,        114,        144,        110,        120,        110,        130,          1,          1,          1,          1,          1,         60,          8,        110,        120,        110,        130,        110,        120,        110,        130,          1,        162,          2,          8,        193,   14400000,          1,         15,          0,          0,      65535,      33860,      33095,      33041,      32986,      32931,      32877,      32822,      32768,      32713,      32658,      32604,      32549,      32495,      32440,      31676,         -1,      65316,        218,        218,         10,        -10,          0,          0,          0,          0,       2000,       2000, 2147483647,        200,          1,          3,          3,        200,          4,      20226,     -20226,          4,   -0.12941,    0.22414,    0.83652,    0.48296,   -0.48296,    0.83652,   -0.22414,   -0.12941,         32,         16,      33314,      32495,  134217727,         -1, 1027659311,         -1,   19230720,         -1,-2075804414,         -1, 1629491200,         -1,   59690240,         -1,   34361632,         -1,  153231408,         -1,  137010387,         -1,  289936390,         -1,-2008139757,         -5,    1063826,         -1,  394339362,         -1, 1091045674,         -1,   32907792,      -4097,   43451145,         -1,   14141101,         -1,  209761373,     -65537, 1074340104,         -1,   34162726,         -1,  302462160,    -262145,  272891929,         -1,   81866065,         -1,  731964420,         -1,  262890108,         -1,  378347572,         -1,   18143816,   -4194305,   38866386,    -262145,   14845490,         -1, 1880821785,         -1,-1073610551,         -1,   59708741,         -1,  117939584,         -1,    4094761,         -1, -193678388,         -1, 1897410626,         -1, 1667670952,         -1, -458014192,         -1,  312920724,         -1,-1575149052,         -1,-1980007560,         -1, 1208560152,         -1,  290799616,   -2097153,  219102975,         -1,   44106139,        -65,-1625673207,         -1,-2071445872,         -1,    8921621
